"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"UDG"	"Library_Built"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA6850886"	"PRJEB37518"	"ERR4170381"	"PDI009"	"PDI009"	"half"	"ds"	"ERS4578480"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI009.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170381/ERR4170381.fastq.gz"	8618648	"c1bc2ccfe78ce91559744a3a7912b8a0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170381/ERR4170381.fastq.gz"	235931	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170381/PDI009.A0101.TF1.1.bam"
"SAMEA6850887"	"PRJEB37518"	"ERR4170382"	"PDI010"	"PDI010"	"half"	"ds"	"ERS4578481"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI010.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170382/ERR4170382.fastq.gz"	151881583	"51124702abed9c156cfca4081d5f8b50"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170382/ERR4170382.fastq.gz"	4699571	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170382/PDI010.A0101.TF1.1.bam"
"SAMEA6850888"	"PRJEB37518"	"ERR4170383"	"PDI011"	"PDI011"	"half"	"ds"	"ERS4578482"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI011.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170383/ERR4170383.fastq.gz"	125640347	"66e950fd5f91713ac1977931d685aa7b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170383/ERR4170383.fastq.gz"	3663357	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170383/PDI011.A0101.TF1.1.bam"
"SAMEA6850889"	"PRJEB37518"	"ERR4170384"	"PDI012013"	"PDI012013"	"half"	"ds"	"ERS4578483"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI012013.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170384/ERR4170384.fastq.gz"	206220600	"644b63822f1b91412d857e366049d9b3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170384/ERR4170384.fastq.gz"	6175970	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170384/PDI012013.A0101.TF1.1.bam"
"SAMEA6850890"	"PRJEB37518"	"ERR4170385"	"PDM001"	"PDM001"	"half"	"ds"	"ERS4578484"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM001.A0101.TF12.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170385/ERR4170385.fastq.gz"	48655519	"573e5c02ff9f64cec5adc8c6222e2bf9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170385/ERR4170385.fastq.gz"	1582683	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170385/PDM001.A0101.TF1.12.bam"
"SAMEA6850891"	"PRJEB37518"	"ERR4170386"	"PDM002"	"PDM002"	"half"	"ds"	"ERS4578485"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM002.A0101.TF12.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170386/ERR4170386.fastq.gz"	35699690	"69e9c8b219168594b7d7d21c242cf0b0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170386/ERR4170386.fastq.gz"	1157233	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170386/PDM002.A0101.TF1.12.bam"
"SAMEA6850892"	"PRJEB37518"	"ERR4170387"	"PDM003"	"PDM003"	"half"	"ds"	"ERS4578486"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM003.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170387/ERR4170387.fastq.gz"	11426471	"a25fc839b7ac9e105fb23ccce64559fd"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170387/ERR4170387.fastq.gz"	339980	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170387/PDM003.A0101.TF1.1.bam"
"SAMEA6850893"	"PRJEB37518"	"ERR4170388"	"PDM004"	"PDM004"	"half"	"ds"	"ERS4578487"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM004.B0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170388/ERR4170388.fastq.gz"	171124761	"9fb1a2c69d410114495ead565985ee73"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170388/ERR4170388.fastq.gz"	5195873	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170388/PDM004.B0101.TF1.1.bam"
"SAMEA6850894"	"PRJEB37518"	"ERR4170389"	"PDM006"	"PDM006"	"half"	"ds"	"ERS4578488"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM006.A0101.TF2.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170389/ERR4170389.fastq.gz"	79292438	"9f788e6cc3a9b4a6150bf8f59f760daf"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170389/ERR4170389.fastq.gz"	2338091	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170389/PDM006.A0101.TF2..bam"
"SAMEA6850895"	"PRJEB37518"	"ERR4170390"	"PDM008"	"PDM008"	"half"	"ds"	"ERS4578489"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM008.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170390/ERR4170390.fastq.gz"	51439221	"71a9bb68e0ca25a4512edc9a2fd40cd0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170390/ERR4170390.fastq.gz"	1565608	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170390/PDM008.A0101.TF1.1.bam"
"SAMEA6850896"	"PRJEB37518"	"ERR4170391"	"PDM009"	"PDM009"	"half"	"ds"	"ERS4578490"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM009.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170391/ERR4170391.fastq.gz"	49477414	"772319aaeae14444af3a4c0fd90cbd76"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170391/ERR4170391.fastq.gz"	1525063	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170391/PDM009.A0101.TF1.1.bam"
"SAMEA6850897"	"PRJEB37518"	"ERR4170392"	"PDM010"	"PDM010"	"half"	"ds"	"ERS4578491"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM010.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170392/ERR4170392.fastq.gz"	84833285	"3851c3ced51308d4f3b5ba48d54c69d6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170392/ERR4170392.fastq.gz"	2518706	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170392/PDM010.A0101.TF1.1.bam"
"SAMEA6850898"	"PRJEB37518"	"ERR4170393"	"TIB001"	"TIB001"	"half"	"ds"	"ERS4578492"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"TIB001.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170393/ERR4170393.fastq.gz"	13203219	"4777f67367292f783f2b78ce372a454d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170393/ERR4170393.fastq.gz"	349889	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170393/TIB001.A0101.TF1.1.bam"
"SAMEA6850899"	"PRJEB37518"	"ERR4170394"	"TIB002"	"TIB002"	"half"	"ds"	"ERS4578493"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"TIB002.A0101.TF1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170394/ERR4170394.fastq.gz"	32366404	"3eda0e61879297cc9f5dc3bf4f6ba802"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170394/ERR4170394.fastq.gz"	891849	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170394/TIB002.A0101.TF1.1.bam"
"SAMEA6850807"	"PRJEB37518"	"ERR4170395"	"ALG001"	"ALG001"	"minus"	"ds"	"ERS4578401"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"ALG001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170395/ERR4170395.fastq.gz"	749280	"de51f9def144a42ec9544d2270e40bee"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170395/ERR4170395.fastq.gz"	47005	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170395/ALG001.A0101.MT1.1.bam"
"SAMEA6850808"	"PRJEB37518"	"ERR4170396"	"ALG002"	"ALG002"	"minus"	"ds"	"ERS4578402"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"ALG002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170396/ERR4170396.fastq.gz"	953101	"47132501060ba4be12772e48a4048cb2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170396/ERR4170396.fastq.gz"	61811	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170396/ALG002.A0101.MT1.1.bam"
"SAMEA6850809"	"PRJEB37518"	"ERR4170397"	"ALG003"	"ALG003"	"minus"	"ds"	"ERS4578403"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"ALG003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170397/ERR4170397.fastq.gz"	725032	"23d5d1231df4724ad114488ce1a34942"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170397/ERR4170397.fastq.gz"	48683	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170397/ALG003.A0101.MT1.1.bam"
"SAMEA6850810"	"PRJEB37518"	"ERR4170398"	"ALG004"	"ALG004"	"minus"	"ds"	"ERS4578404"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"ALG004.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170398/ERR4170398.fastq.gz"	272678	"65b161ff7ec06be1583f5114b1cf64da"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170398/ERR4170398.fastq.gz"	16331	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170398/ALG004.A0101.MT1.1.bam"
"SAMEA6850811"	"PRJEB37518"	"ERR4170399"	"CAA001003"	"CAA001003"	"half"	"ds"	"ERS4578405"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAA001003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170399/ERR4170399.fastq.gz"	3099167	"fa760cf14e10216aa1e4346a17acf2bd"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170399/ERR4170399.fastq.gz"	231872	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170399/CAA001003.A0101.MT1.1.bam"
"SAMEA6850813"	"PRJEB37518"	"ERR4170401"	"CAO001"	"CAO001"	"half"	"ds"	"ERS4578407"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170401/ERR4170401.fastq.gz"	1120994	"91da0930d9d6b3f256a206fbca7ae96e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170401/ERR4170401.fastq.gz"	80498	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170401/CAO001.A0101.MT1.1.bam"
"SAMEA6850814"	"PRJEB37518"	"ERR4170402"	"CAO002008"	"CAO002008"	"half"	"ds"	"ERS4578408"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO002008.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170402/ERR4170402.fastq.gz"	433857	"f66b40b81e783705cfeed1c765a8b3b6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170402/ERR4170402.fastq.gz"	29897	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170402/CAO002008.A0101.MT1.1.bam"
"SAMEA6850815"	"PRJEB37518"	"ERR4170403"	"CAO004"	"CAO004"	"half"	"ds"	"ERS4578409"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO004.B0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170403/ERR4170403.fastq.gz"	220340	"218b63fd93e623dc6b359feb1f73f12b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170403/ERR4170403.fastq.gz"	15596	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170403/CAO004.B0101.MT1.1.bam"
"SAMEA6850816"	"PRJEB37518"	"ERR4170404"	"CAO006"	"CAO006"	"half"	"ds"	"ERS4578410"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO006.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170404/ERR4170404.fastq.gz"	347880	"b22d642add296999cc2f63dba4d06c62"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170404/ERR4170404.fastq.gz"	23291	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170404/CAO006.A0101.MT1.1.bam"
"SAMEA6850817"	"PRJEB37518"	"ERR4170405"	"CAO007"	"CAO007"	"half"	"ds"	"ERS4578411"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO007.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170405/ERR4170405.fastq.gz"	127864	"93da6856a2a068b46604b9c242a6c9a5"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170405/ERR4170405.fastq.gz"	7403	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170405/CAO007.A0101.MT1.1.bam"
"SAMEA6850818"	"PRJEB37518"	"ERR4170406"	"CAO009013"	"CAO009013"	"half"	"ds"	"ERS4578412"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO009013.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170406/ERR4170406.fastq.gz"	542412	"bd6c4e1cfc2a73889d614e92daeb6583"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170406/ERR4170406.fastq.gz"	38775	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170406/CAO009013.A0101.MT1.1.bam"
"SAMEA6850819"	"PRJEB37518"	"ERR4170407"	"CAO010"	"CAO010"	"half"	"ds"	"ERS4578413"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO010.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170407/ERR4170407.fastq.gz"	181100	"35dff71ba570086224154b3d84192333"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170407/ERR4170407.fastq.gz"	11434	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170407/CAO010.A0101.MT1.1.bam"
"SAMEA6850820"	"PRJEB37518"	"ERR4170408"	"CAO011"	"CAO011"	"half"	"ds"	"ERS4578414"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO011.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170408/ERR4170408.fastq.gz"	471276	"12117ea445e21a60cf26187aaba4f06b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170408/ERR4170408.fastq.gz"	31066	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170408/CAO011.A0101.MT1.1.bam"
"SAMEA6850821"	"PRJEB37518"	"ERR4170409"	"CAO012"	"CAO012"	"half"	"ds"	"ERS4578415"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO012.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170409/ERR4170409.fastq.gz"	453725	"9cbe9d65c375a5ae71d3473036861b35"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170409/ERR4170409.fastq.gz"	31759	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170409/CAO012.A0101.MT1.1.bam"
"SAMEA6850822"	"PRJEB37518"	"ERR4170410"	"CAO014"	"CAO014"	"half"	"ds"	"ERS4578416"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO014.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170410/ERR4170410.fastq.gz"	194152	"d5672bdea7a68d25db68a95a7496352b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170410/ERR4170410.fastq.gz"	12327	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170410/CAO014.A0101.MT1.1.bam"
"SAMEA6850823"	"PRJEB37518"	"ERR4170411"	"CAO015"	"CAO015"	"half"	"ds"	"ERS4578417"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO015.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170411/ERR4170411.fastq.gz"	360345	"daf2f2219dcd2a4ba40ce3355c685075"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170411/ERR4170411.fastq.gz"	24242	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170411/CAO015.A0101.MT1.1.bam"
"SAMEA6850824"	"PRJEB37518"	"ERR4170412"	"CAO016"	"CAO016"	"half"	"ds"	"ERS4578418"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO016.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170412/ERR4170412.fastq.gz"	108750	"183d62e2bfc7f71f137af4efd08f7417"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170412/ERR4170412.fastq.gz"	7144	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170412/CAO016.A0101.MT1.1.bam"
"SAMEA6850825"	"PRJEB37518"	"ERR4170413"	"CAO017"	"CAO017"	"half"	"ds"	"ERS4578419"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO017.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170413/ERR4170413.fastq.gz"	363540	"20daf35e601e417c2df7aaad89caeb50"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170413/ERR4170413.fastq.gz"	24482	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170413/CAO017.A0101.MT1.1.bam"
"SAMEA6850826"	"PRJEB37518"	"ERR4170414"	"CAO018"	"CAO018"	"half"	"ds"	"ERS4578420"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO018.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170414/ERR4170414.fastq.gz"	3209	"b30bd1cb839f2a5f4d2c0c5bae887dbc"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170414/ERR4170414.fastq.gz"	115	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170414/CAO018.A0101.MT1.1.bam"
"SAMEA6850827"	"PRJEB37518"	"ERR4170415"	"CAO019"	"CAO019"	"half"	"ds"	"ERS4578421"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO019.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170415/ERR4170415.fastq.gz"	92923	"e33670342753500be79ad4f675b0424e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170415/ERR4170415.fastq.gz"	6022	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170415/CAO019.A0101.MT1.1.bam"
"SAMEA6850828"	"PRJEB37518"	"ERR4170416"	"CAO020"	"CAO020"	"half"	"ds"	"ERS4578422"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO020.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170416/ERR4170416.fastq.gz"	459894	"280617520cee63e52b0393057756e79f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170416/ERR4170416.fastq.gz"	30539	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170416/CAO020.A0101.MT1.1.bam"
"SAMEA6850829"	"PRJEB37518"	"ERR4170417"	"CAO021"	"CAO021"	"half"	"ds"	"ERS4578423"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO021.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170417/ERR4170417.fastq.gz"	465288	"f0eb86952661f13f15dc877ede7fcd52"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170417/ERR4170417.fastq.gz"	32533	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170417/CAO021.A0101.MT1.1.bam"
"SAMEA6850830"	"PRJEB37518"	"ERR4170418"	"CAO022026"	"CAO022026"	"half"	"ds"	"ERS4578424"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO022026.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170418/ERR4170418.fastq.gz"	349320	"239e2c44ba7f612fb78475b76dbbee5c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170418/ERR4170418.fastq.gz"	28239	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170418/CAO022026.A0101.MT1.1.bam"
"SAMEA6850831"	"PRJEB37518"	"ERR4170419"	"CAO023025"	"CAO023025"	"half"	"ds"	"ERS4578425"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO023025.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170419/ERR4170419.fastq.gz"	494960	"1c89bad150331b75ae4ac607c8d44e6f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170419/ERR4170419.fastq.gz"	36954	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170419/CAO023025.A0101.MT1.1.bam"
"SAMEA6850832"	"PRJEB37518"	"ERR4170420"	"CAO024"	"CAO024"	"half"	"ds"	"ERS4578426"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO024.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170420/ERR4170420.fastq.gz"	464383	"78d01c2a925a7022d22e9302d383ebca"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170420/ERR4170420.fastq.gz"	32290	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170420/CAO024.A0101.MT1.1.bam"
"SAMEA6850833"	"PRJEB37518"	"ERR4170421"	"CAO027"	"CAO027"	"half"	"ds"	"ERS4578427"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"CAO027.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170421/ERR4170421.fastq.gz"	447410	"106c76e34255ad29594ecc4c2abb7f4c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170421/ERR4170421.fastq.gz"	30522	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170421/CAO027.A0101.MT1.1.bam"
